text,label
s jakou zbraní se naučím zacházet,what_guns_in_army
co za pistole máte,what_guns_in_army
co za pušky máte,what_guns_in_army
vysvětli armáda,what_is_army
definuj pojem armáda,what_is_army
nevím co znamená armáda,what_is_army
co znamená armáda,what_is_army
armáda pojem,what_is_army
armáda definice,what_is_army
ačr pojem,what_is_czech_army
ačr vzsvětlení,what_is_czech_army
ačr význam slova,what_is_czech_army
co přesně je armáda čr,what_is_czech_army
co je armáda ČR,what_is_czech_army
jak mi vysvětlíš ačr,what_is_czech_army
nevím co je AČR,what_is_czech_army
co je armáda České republiky,what_is_czech_army
jsem potetovaný,tattoo
mechanizovaný vojsko,what_mechanized_infantry
úkol mechanizovaného vojska,what_mechanized_infantry
povíš mi o mechanizovaném vojsku,what_mechanized_infantry
co znamená mechanizované vojsko,what_mechanized_infantry
vysvětli mi mechanizované vojsko,what_mechanized_infantry
definuj mechanizované vojsko,what_mechanized_infantry
chci vědět o mechanizovaném vojsku,what_mechanized_infantry
má ačr mechanizované vojsko,what_mechanized_infantry
má armáda mechanizované vojsko,what_mechanized_infantry
řekni něco o mechanizovaném vojsku,what_mechanized_infantry
definuj výsadkáři,what_paratroopers
pojem výsadkář,what_paratroopers
povíš mi o výsadkářích,what_paratroopers
má ačr výsadkáře,what_paratroopers
máte výsadkové vojsko,what_paratroopers
má armáda výsadkáře,what_paratroopers
úkol výsadkářů,what_paratroopers
vysvětli výsadkář,what_paratroopers
co znamená výsadkář,what_paratroopers
výsadkář,what_paratroopers
definuj průzkum,what_recon
vysvětli mi průzkumné síly,what_recon
řekneš mi něco o průzkumných silách,what_recon
řekni mi o průzkumné síle,what_recon
chci vědět něco o průzkumných silách,what_recon
NATO,cz_in_nato
je čr člen nato,cz_in_nato
od kdy jsme v NATO,cz_in_nato
jsme v NATO,cz_in_nato
měli bychom zůstat v nato,cz_in_nato
je Česko v nato,cz_in_nato
vysvětli mi co je NATO,cz_in_nato
definuj nato,cz_in_nato
co znamená nato,cz_in_nato
měli bychom odejít z NATO,cz_in_nato
jak získat vyšší hodnost,what_rank_for_me
s jakou hodností bych začínal,what_rank_for_me
jaká by byla moje nástupní hodnost,what_rank_for_me
jaká by byla moje hodnost,what_rank_for_me
co by byla moje hodnost,what_rank_for_me
jakou hodnost bych v ačr měl,what_rank_for_me
jak dostanu vyšší hodnost,what_rank_for_me
hodnost při nástupu,what_rank_for_me
nástupní hodnost,what_rank_for_me
jakou hodnost bych ze začátku měl,what_rank_for_me
pěší roty,what_region_infantry
úkol pěších rot,what_region_infantry
vysvětli pojem pěší rota,what_region_infantry
má ačr pěší rotu,what_region_infantry
má naše armáda pěší roty,what_region_infantry
chci vědět něco o pěší rotě,what_region_infantry
pojem pěší rota,what_region_infantry
co jsou pěší roty,what_region_infantry
povíš mi o pěší rotě,what_region_infantry
co mají na starosti pěší roty,what_region_infantry
máte pěší roty,what_region_infantry
povíš mi o speciálních silách,what_special_forces
úkol speciálních sil,what_special_forces
co mají na starosti speciální síly,what_special_forces
úkol taktického letectva,what_tactical_af
má ačr tektické letectvo,what_tactical_af
definuj taktické letectvo,what_tactical_af
vysvětli co je taktické letectvo,what_tactical_af
máte v armádě taktické letectvo,what_tactical_af
chci vědět o taktickém letectvu,what_tactical_af
co má na starosti taktické letectvo,what_tactical_af
taktická letectva,what_tactical_af
popiš mi co je taktické letectvo,what_tactical_af
definice taktického letectva,what_tactical_af
kde nábor,where_recruit
kde nabíráte vojáky,where_recruit
místa náborů,where_recruit
kde rekrutace,where_recruit
místo rekturace,where_recruit
nejbližší náborové místo,where_recruit
nejbližší náborové středisko,where_recruit
nejbližší rekrutační místa,where_recruit
nejbližší rekrutační střediska,where_recruit
kde berete nové vojáky,where_recruit
dáte mi omluvenku pro zaměstnavatele,excuse_for_employer
budu mít volno z práce kvůli testům,excuse_for_employer
dostanu volno z práce během testů,excuse_for_employer
omluvenka pro zaměstnavatele,excuse_for_employer
dáváte volno z práce při fyzických testech,excuse_for_employer
fyzické testy a práce,excuse_for_employer
práce a fyzické testy,excuse_for_employer
omluvíte mě v práce během testů,excuse_for_employer
omlouváte vojáky z práce během testů,excuse_for_employer
kdo si vydělá nejvíce,best_paid_position
jaké pozice mají největší plat,best_paid_position
koho nejlépe platíte,best_paid_position
na jaké pozici si vydělám nejvíc,best_paid_position
jaká pozice má nejvyšší plat,best_paid_position
který z vojáků má největší plat,best_paid_position
kdo dostane nejvíce peněz,best_paid_position
komu platíte nejvíc,best_paid_position
kdo má největší výdělky,best_paid_position
jsem gay,lgbtqia
jsem lesba,lgbtqia
jsem bisexuál,lgbtqia
jsem bi,lgbtqia
může někdo z lgbt komunity do armády,lgbtqia
berete do armády lgbt lidi,lgbtqia
jsem trans,lgbtqia
co když jsem gay,lgbtqia
co když jsem lesba,lgbtqia
jak moc můsím být fyzicky zdatný,physical_tests_details
řekni mi více o fyzických testech,physical_tests_details
řekneš mi detaily testů,physical_tests_details
něco více o testech,physical_tests_details
jak náročné jsou fyzické testy,physical_tests_details
je fyzická zkouška náročná,physical_tests_details
musím být fyzicky zdatný,physical_tests_details
jaké jsou detaily fyzické zkoušky,physical_tests_details
náročnost fyzických testů,physical_tests_details
vyšší krevní tlak,high_blood_pressure
dostanu se do armády s vysokým tlakem,high_blood_pressure
vysoký tlak,high_blood_pressure
je možné se dostat do armády s vysokým tlakem,high_blood_pressure
může mít voják vysoký krevní tlak,high_blood_pressure
můžu být voják s vysokým tlakem,high_blood_pressure
mám moc vysoký krevní tlak,high_blood_pressure
jak je to s vysokým tlakem,high_blood_pressure
telefon na výcviku,vyskov_and_phones
výcvik s telefonem,vyskov_and_phones
můžu mít na Vyškově mobil,vyskov_and_phones
můžu si vzít telefon,vyskov_and_phones
můžu mít s sebou mobil,vyskov_and_phones
berete vojákům telefony,vyskov_and_phones
mají vojáci zakázané telefony,vyskov_and_phones
co potřebuji umět,what_skills
co vše mám umět abych mohl do ačr,what_skills
musím umět cizí jazyk,what_skills
musím umět řídit,what_skills
jaké musím mít schopnosti,what_skills
co vše mám vědět,what_skills
jaké znalosti se ode mě očekávají,what_skills
co se očekává že budu umět,what_skills
co za znalosti očekáváte,what_skills
pustíte mě na zahnaniční mise,foreign_missions_squadron
koho posíláte na mise do zahraničí,foreign_missions_squadron
můžu na mise do zahraničí,foreign_missions_squadron
co když chci na zahraniční mise,foreign_missions_squadron
koho posílá ačr do zahraničí,foreign_missions_squadron
kdo je vyslán do zahraničí,foreign_missions_squadron
kdo jezdí na zahraniční mise,foreign_missions_squadron
vojáci na zahraničních misích,foreign_missions_squadron
mám astma,asthma_and_allergies
jsem astmatik,asthma_and_allergies
jsem alergik,asthma_and_allergies
berete i lidi s alergií,asthma_and_allergies
berete i lidi s astmatem,asthma_and_allergies
mám astma a alergie,asthma_and_allergies
mám silné astma,asthma_and_allergies
mám alergii na psy,asthma_and_allergies
mám alegrii na pyl,asthma_and_allergies
co když mám alergie,asthma_and_allergies
co když mám špatný sluch,bad_hearing
špatně slyším,bad_hearing
berete i lidi co špatně slyší,bad_hearing
nosím naslouchátka,bad_hearing
mám naslouchátko,bad_hearing
musím si odstranit tetování,tattoo_erasure
budu si platit odstranění tetování sám,tattoo_erasure
musím si zaplatit odstranění tetování,tattoo_erasure
"mám tetování, musím je odstranit",tattoo_erasure
musím se zbavit tetování,tattoo_erasure
musí si voják odstranit tetování,tattoo_erasure
jaké tetování si nechat odstranit,tattoo_erasure
vezmete někoho kdo má deprese,mental_and_communication_difficulties
trpím úzkostmi,mental_and_communication_difficulties
můžu být voják s depresemi,mental_and_communication_difficulties
vezmete mě když mám úzkosti,mental_and_communication_difficulties
mám mentální problémy,mental_and_communication_difficulties
mám problém s komunikací,mental_and_communication_difficulties
mám sociální úzkosti,mental_and_communication_difficulties
to mě nezajímá,complain
na nic,complain
nuda,complain
nejde to,complain
nefunguje to,complain
je to rozbitý,complain
nefunkční,complain
nudný,complain
to nepůjde,complain
to nechci,complain
to jsem nemyslel,complain
chemické vojsko,what_chemical
má ačr chemické vojsko,what_chemical
má naše armáda chemické vojsko,what_chemical
úkol chemického vojska,what_chemical
vysvětli co je chemické vojsko,what_chemical
chci vědět o chemickém vojsku,what_chemical
co přesně je chemické vojsko,what_chemical
povíš mi něco o chemickém vojsku,what_chemical
řekni něco o chemickém vojsku,what_chemical
co má na starosti chemické vojsko,what_chemical
povíš mi o cpss,what_cpss
co přesně je CPSS,what_cpss
chci vědět o cpss,what_cpss
co dělá cpss,what_cpss
úkol cpss,what_cpss
co má na starosti CPSS,what_cpss
řekni co znamená cpss,what_cpss
co přesně je cpss,what_cpss
vysvětli co je to cpss,what_cpss
co to je CPSS,what_cpss
chci slyšet o CPSS,what_cpss
povíš mi o aktivní záloze,what_backup_squad
řekni něco o AZ,what_backup_squad
pověz mi něco o aktivních zálohách,what_backup_squad
řekni mi o aktivní záloze,what_backup_squad
chci slyšet o az,what_backup_squad
řekneš mi něco o AZ,what_backup_squad
řekneš něco o aktivní záloze,what_backup_squad
co dělá aktivní záloha,what_backup_squad
úkol AZ,what_backup_squad
co má na starosti aktivní záloha,what_backup_squad
chci vědět o řlp,what_air_traffic_control
řízení letového provozu,what_air_traffic_control
úkol řlp,what_air_traffic_control
co má na starosti řlp,what_air_traffic_control
řekneš mi víc o řlp,what_air_traffic_control
co přesně je ŘLP,what_air_traffic_control
povíš mi něco o řlp,what_air_traffic_control
chci slyšet něco o řlp,what_air_traffic_control
řekni něco o řízení letového provozu,what_air_traffic_control
co je to řlp,what_air_traffic_control
jaké všechny hodnosti máte,what_ranks_are_there
co máte za hodnosti,what_ranks_are_there
hodnosti v armádě čr,what_ranks_are_there
hodnosti v armádě,what_ranks_are_there
hodnosti v armádě České republiky,what_ranks_are_there
napiš jaké máte hodnosti,what_ranks_are_there
povíš mi jaké všechny hodnosti máte,what_ranks_are_there
řekneš mi jaké máte hodnosti,what_ranks_are_there
co všechno za hodnosti máte,what_ranks_are_there
co dostanu při odchodu,what_retirement_benefits
co dáváte vojákům při odchodu z armády,what_retirement_benefits
dáváte něco při odchodu,what_retirement_benefits
dáváte při odchodu peníze,what_retirement_benefits
když odejdu z armády dostanu peníze,what_retirement_benefits
co dostane voják při odchodu z ačr,what_retirement_benefits
dostanu výsluhu,what_retirement_benefits
dáváte výsluhu,what_retirement_benefits
kolik dáváte výsluhu,what_retirement_benefits
jak velká je výsluha,what_retirement_benefits
útvary ačr,what_types_of_army
útvary armády čr,what_types_of_army
dělení armády,what_types_of_army
rozdělení útvarů,what_types_of_army
rozdělení ačr,what_types_of_army
jak se dělí armáda,what_types_of_army
jak se dělí armáda čr,what_types_of_army
útvary v armádě,what_types_of_army
části armády,what_types_of_army
jaké má ačr části,what_types_of_army
všechny útvary,what_types_of_army
chci vědět o dopravním letectvu,what_transport_af
máte dopravní letadla,what_transport_af
má ačr dopravní letectvo,what_transport_af
úkol dopravního letectva,what_transport_af
co má na starosti dopravní letectvo,what_transport_af
povíš mi o dopravním letectvu,what_transport_af
pověz něco o dopravním letectvu,what_transport_af
řekni něco o dopravním letectvu,what_transport_af
máte dopravní letadlo,what_transport_af
civilní práce,work_in_army_as_civilian
civilní pozice,work_in_army_as_civilian
může občan pracovat pro armádu,work_in_army_as_civilian
můžu pracovat v armádě jako civilista,work_in_army_as_civilian
civilisté v armádě,work_in_army_as_civilian
občané v armádě,work_in_army_as_civilian
běžný občan v armádě,work_in_army_as_civilian
může běžný občan pracovat pro armádu,work_in_army_as_civilian
práce pro armádu jako běžný občan,work_in_army_as_civilian
pokazil jsem formulář,changing_already_sent_online_form
chci zpětně opravit online formulář,changing_already_sent_online_form
co dělat když jsem odeslal špatný formulář,changing_already_sent_online_form
poslal jsem špatný formulář můžu ho opravit,changing_already_sent_online_form
špatně jsem vyplnil formulář jde to změnit,changing_already_sent_online_form
jde opravit poslaný formulář,changing_already_sent_online_form
je možná oprava online formuláře,changing_already_sent_online_form
chci opravit poslaný formulář,changing_already_sent_online_form
délka testů,duration_of_physical_tests
jak dlouhé jsou fyzické testy,duration_of_physical_tests
trvají testy dlouho,duration_of_physical_tests
zaberou testy hodně času,duration_of_physical_tests
jak moc času zaberou fyzické testy,duration_of_physical_tests
doba trvání testů,duration_of_physical_tests
kolik hodin trvají testy,duration_of_physical_tests
délka fyzických testů,duration_of_physical_tests
trpím dědičnou migrénou,heritable_migraine
kolik je hodin,_garbage
berete i lidi s migrénou,heritable_migraine
vezmete do armády někoho s dědičnou migrénou,heritable_migraine
můžu do armády s migrénou,heritable_migraine
co když mám dědičnou migrénu,heritable_migraine
můžu být voják s dědičnou migrénou,heritable_migraine
vezmete někoho kdo má migrénu,heritable_migraine
chci vědět něco o informačních operacích,what_info_op
povíš něco o informačních operacích,what_info_op
co znamená informační operace,what_info_op
co je informační operace,what_info_op
co přesně jsou informační operace,what_info_op
vysvětli informační operace,what_info_op
informační operace definice,what_info_op
jak vysvětlíš co je informační operace,what_info_op
řekni něco o informačních operacích,what_info_op
něco o informačních operacích,what_info_op
děláte testy i o víkendu,physical_tests_over_weekends
dělají se fyzické testy i přes víkend,physical_tests_over_weekends
můžu dělat testy o víkendu,physical_tests_over_weekends
jak je to s testy o víkendu,physical_tests_over_weekends
víkend a fyzické testy,physical_tests_over_weekends
testy a víkend,physical_tests_over_weekends
testy o víkendu,physical_tests_over_weekends
je možnost udělat testy o víkendu,physical_tests_over_weekends
testy v sobotu,physical_tests_over_weekends
testy v neděli,physical_tests_over_weekends
fyzické testy v sobotu a neděli,physical_tests_over_weekends
můžu dělat testy i v sobotu nebo neděli,physical_tests_over_weekends
jsou v zálohách i ženy,women_in_active_backups
můžou ženy do AZ,women_in_active_backups
můžu jako žena do aktivní zálohy,women_in_active_backups
slouží v AZ i ženy,women_in_active_backups
jsou v aktivních zálohách nějaké ženy,women_in_active_backups
máte v AZ i ženy,women_in_active_backups
mohou do aktivní zálohy ženy,women_in_active_backups
jsou v aktivních zálohách jen muži,women_in_active_backups
máte v AZ jen muže,women_in_active_backups
jsou v az i ženy nebo jen muži,women_in_active_backups
můžu do armády když šilhám,strabism
šilhání,strabism
je šilhání problém,strabism
vadí šilhání,strabism
strabismus,strabism
je strabusmus problém,strabism
vezmete někoho kdo šilhá,strabism
co když šilhám,strabism
může voják šilhat,strabism
prodělal jsem obrnu,cerebral_palsy
můžu být voják i po mozkové obrně,cerebral_palsy
jsem po obrně,cerebral_palsy
prodělal jsem mozkovou obrnu,cerebral_palsy
vezmete někoho po obrně,cerebral_palsy
co když jsem prodělal obrnu,cerebral_palsy
co když jsem po mozkové obrně,cerebral_palsy
co kyž jsem po zánětu tlustého střeva,colon_inflammation
prodělal jsem zánět střeva,colon_inflammation
je problém zánět tlustého střeva,colon_inflammation
můžu být voják i po zánětu střeva,colon_inflammation
zánět střeva,colon_inflammation
zánět tlustého střeva,colon_inflammation
můžu do armády se zánětem tlustého střeva,colon_inflammation
střevo zánět,colon_inflammation
jsem po operaci očí,laser_operation_of_eyes
prodělal jsem laserovou operaci očí,laser_operation_of_eyes
prodělal jsem zákrok na očích,laser_operation_of_eyes
je prblém operace očí,laser_operation_of_eyes
je laserová operace problém,laser_operation_of_eyes
operace očí,laser_operation_of_eyes
co když jsem po operaci očí,laser_operation_of_eyes
vezmete někoho po operaci očí,laser_operation_of_eyes
vysvětli co znamená soatu,what_soatu
co je to SOATU,what_soatu
SOATU definice,what_soatu
povíš mi něco o soatu,what_soatu
chci vědět o SOATU,what_soatu
úkol soatu,what_soatu
co má na starosti SOATU,what_soatu
co znamená soatu,what_soatu
chci slyšet něco o SOATU,what_soatu
povíš mi o SOATU,what_soatu
řekni mi o soatu,what_soatu
kybernetické operace,what_cyber_op
kybernetická operace,what_cyber_op
vysvětli mi kyvernetické op,what_cyber_op
kyber op,what_cyber_op
kybernetické operace definice,what_cyber_op
co je kyberoperace,what_cyber_op
co je to kybernetická op,what_cyber_op
vezmete i někoho se skoliózou,scoliosis
co když mám skoliózu,scoliosis
mohu v AČR sloužit jako lékař,free_positions
jaké jsou podmínky pro vojenské piloty?,free_positions
"pracuji v oboru IT, můžu pomoci v armádě?",free_positions
mohu v armádě pracovat jako programátor?,free_positions
mám strach z výšek,_garbage
nemám zbrojní průkaz,what_skills
do you speak english?,speak_english
speak english,speak_english
do you only speak czech?,speak_english
do you also work in English?,speak_english
can I speak in other languages?,speak_english
kontakty,speak_to_human
kontakt,speak_to_human
jaké je kontaktní telefonní číslo?,speak_to_human
na jaké telefonní číslo zavolat armádě pro více informací?,speak_to_human
Kolik dostanu zaplaceno za vstup do armády?,recruitment_bonus
"Adele, kolik dní před mým vstupem do armády mám podat přihlášku?",where_to_start
"Jaké jsou typické formy vzdělávání a školení, které musí noví členové absolvovat během svého výcviku?",what_is_kzp
Jaký je typický průběh přijímacího pohovoru do armády?,are_there_tests
Co můžu dělat u AZ?,what_backup_squad
Co musím dělat v AZ?,what_backup_squad
jaké jsou?,basic_requirements_for_entering_the_army
Kolik týdnů musím odsloužit v AZ?,what_is_kzp
K čemu mě služba v AZ zavazuje?,what_region_infantry
Kde můžu sloužit jako aktivní záloha?,what_backup_squad
Co můžu dělat v armádě?,free_positions
Kam můžu vstoupit do aktivních záloh?,what_backup_squad
jak často musí cvičit AZ,what_region_infantry
jaké jsou elitní jednotky,what_601_skss
Můžu jít do aktivní zálohy u průzkumného útvaru?,what_region_infantry
Můžu jít do aktivní zálohy u průzkumného útvaru?,what_region_infantry
dostanu plat při výcviku?,what_is_dvc
kolik dostává zaplaceno AZ?,what_is_dvc
plat AZ,what_is_dvc
kolik dostávají AZ,what_is_dvc
kolik berou zálohy,what_is_dvc
kterou pozici mi doporučíš,free_positions
je nebezpečné být voják?,voluntariness_of_foreign_missions
je bezpečné být v armádě?,voluntariness_of_foreign_missions
je služba nebezpečná?,voluntariness_of_foreign_missions
co je armáda čr,what_is_czech_army
řekni mi něco o naší armádě,what_is_czech_army
kolik pozic právě nabízíte?,free_positions
chci být ženistou,free_positions
rozumis textu bez diakritiky?,_garbage
kolik bere tankista,what_salary_for_me
za jak dlouho můžu tankistou,what_is_kzp
jak dlouho to potrvá než mě vezmete,what_is_kzp
jaka je sance ze umru na misi,foreign_missions_squadron
mate neco pro ajtaky,free_positions
jake jsou pozice vhodne pro vysokoskolaky,free_positions
seznam pozic,free_positions
muzu si vzit do tanku plysoveho slonu,_garbage
co musim splnovat abych mohl do armady,are_there_tests
pomoc,what_can_i_ask
má armáda námořnictvo?,what_types_of_army
máme nějaké lodě?,what_types_of_army
ačr,what_is_czech_army
chci být rakeťák,free_positions
chci k protiletecké obraně,free_positions
mám fous,beards_and_moustaches
jaké pozice armáda nabízí pro vysokoškolsky vzdělané lidi,free_positions
moje ukončené vzdělání je ing,what_skills
Kolik si vydělá průmerný voják s dokončeným vysokoškolským vzděláním?,what_salary_for_me
je možné si nechat výplatu vyplácet v kryptoměnách?,_garbage
jaké zbraně používá armáda ČR,what_guns_in_army
úongpowngw,_garbage
newpoignwpie pwegmwg,_garbage
phkjpujmupkm iiii,_garbage
momomommo,_garbage
hjghjg45 jujuj mg,_garbage
qwertzwasdmnb,_garbage
fjfjfjf,_garbage
dfdfsfd,_garbage
proč do armády,why_enter_army
jaká je výpovědní lhůta,_garbage
jaké je nejlepší hrad,_garbage
jaký je pes,_garbage
kdo je vedoucí armády,who_is_boss
můžu v armádě programovat,free_positions
oo,_garbage
hledam praci,search_job_position
podmínky pro vstup do armády,basic_requirements_for_entering_the_army
uplatnění vysokoškoláků,what_skills
max věk pro DVC,age_upper_limit
vegetariáni v armádě,special_dietary_requirements
jsem vegan vadí to,special_dietary_requirements
vadí kdyžnejím maso,special_dietary_requirements
nejím maso,special_dietary_requirements
nechci jíst maso,special_dietary_requirements
jsem vegetarián,special_dietary_requirements
je vstup do armády jen pro čechy?,dual_citizenship
musím být čech abych mohl vstoupit do AČR?,dual_citizenship
můžu být voják i jako slovák?,dual_citizenship
je Armáda zaměstnání pro mě?,why_enter_army
Nejsem si jistý zda se mám připojit k armádě,why_enter_army
jak je na tom armáda se šikanou,lgbtqia
nebudou mě šikanovat?,lgbtqia
šikana v armádě,lgbtqia
je práce v ačr nebezpečná?,voluntariness_of_foreign_missions
jak nebezpečné je být v aremádě?,voluntariness_of_foreign_missions
můžu zemřít jako voják?,voluntariness_of_foreign_missions
jaká jsou rizika vstupu do armády,voluntariness_of_foreign_missions
co musím splnit jako rekrut?,where_to_start
kolik je v armádě generálů,how_big_czech_army
"co musím splnit abych mohl být voják?
",basic_requirements_for_entering_the_army
mám problémy se zádama,scoliosis
mám problémy s ramenem,scoliosis
běhám pomalu,physical_tests_details
kolik osobního volna budu mít,what_benefits
další pozice nemáš?,free_positions
"jsem vegetarián, je to problém?",special_dietary_requirements
vaříte taky pro vegany?,special_dietary_requirements
Jak je to u vás se stravováním?,special_dietary_requirements
"Nepocházím z ČR, mohu k vám nastoupit?",dual_citizenship
"Jaké jsou limity při fyzickém přezkoušení, kolik dřepů, sedů lehů, atd musím udlělat?",physical_tests_details
"testy fyzické zdatnosti
",physical_tests_details
fyzické testy,physical_tests_details
kdo tě programoval,where_were_you_born
"jaká je nejvyšší hodnost?
",what_ranks_are_there
Co je nejvyšší hodnost v armádě?,what_ranks_are_there
Jak se stravují vojáci?,special_dietary_requirements
kdo jsi,what_is_your_name
můžu k vám nastoupit jako cizinec,dual_citizenship
Jak se mohu připravit na základní trénink?,physical_tests_details
Co mě všechno čeká?,where_to_start
"Jaké jsou výhody a benefity ubytování, stravování nebo finančních služeb?",what_benefits
Jaká je skladba výcviku a cvičení?,physical_tests_details
Jaké aktivity v oblasti mnohonárodní vojenské spolupráce v současné době probíhají?,where_army_foreign
typy vojsk,what_types_of_army
Jaká je organizační struktura armády?,what_types_of_army
Mají příslušníci armády k dispozici nějaké bonusy nebo příplatky?,what_salary_for_me
Existují nějaké jazykové požadavky pro přijetí do armády?,what_skills
Je nutné před nástupem do armády absolvovat lékařskou prohlídku?,are_there_tests
"jaké testy musím absolvovat
",are_there_tests
"jaké testy při vstupu
",are_there_tests
"jaké testy musím absolvovat
",are_there_tests
Jak jsou vojáci připravováni na nasazení doma i v zahraničí?,foreign_missions_squadron
Jak armáda podporuje fyzické a duševní zdraví svého personálu?,what_benefits
Pořádáte někdy mimopracovní akce a teambuidlingy?,what_benefits
Máte u vás teambuildingy?,what_benefits
